,video_name,tag
0,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Food/Signer01_food.mp4,Food
1,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Food/Signer02_food.mp4,Food
2,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Food/Signer03_food.mp4,Food
3,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Food/Signer04_food.mp4,Food
4,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Food/Signer05_food.mp4,Food
5,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Food/Signer06_food.mp4,Food
6,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Food/Signer07_food.mp4,Food
7,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Food/Signer08_food.mp4,Food
8,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Food/Signer09_food.mp4,Food
9,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Food/Signer10_food.mp4,Food
10,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Food/Signer11_food.mp4,Food
11,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Food/Signer12_food.mp4,Food
12,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Food/Signer19_food.mp4,Food
13,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Food/Signer20_food.mp4,Food
14,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Food/Signer21_food.mp4,Food
15,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Food/Signer22_food.mp4,Food
16,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Food/Signer23_food.mp4,Food
17,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Food/Signer24_food.mp4,Food
18,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Hello/Signer01_hello.mp4,Hello
19,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Hello/Signer02_hello.mp4,Hello
20,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Hello/Signer03_hello.mp4,Hello
21,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Hello/Signer04_hello.mp4,Hello
22,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Hello/Signer05_hello.mp4,Hello
23,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Hello/Signer06_hello.mp4,Hello
24,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Hello/Signer07_hello.mp4,Hello
25,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Hello/Signer08_hello.mp4,Hello
26,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Hello/Signer09_hello.mp4,Hello
27,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Hello/Signer10_hello.mp4,Hello
28,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Hello/Signer11_hello.mp4,Hello
29,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Hello/Signer12_hello.mp4,Hello
30,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Hello/Signer19_hello.mp4,Hello
31,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Hello/Signer20_hello.mp4,Hello
32,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Hello/Signer21_hello.mp4,Hello
33,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Hello/Signer22_hello.mp4,Hello
34,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Hello/Signer23_hello.mp4,Hello
35,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Hello/Signer24_hello.mp4,Hello
36,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/HowAreYou/Signer01_howareyou.mp4,HowAreYou
37,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/HowAreYou/Signer02_howareyou.mp4,HowAreYou
38,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/HowAreYou/Signer03_howareyou.mp4,HowAreYou
39,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/HowAreYou/Signer04_howareyou.mp4,HowAreYou
40,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/HowAreYou/Signer05_howareyou.mp4,HowAreYou
41,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/HowAreYou/Signer06_howareyou.mp4,HowAreYou
42,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/HowAreYou/Signer07_howareyou.mp4,HowAreYou
43,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/HowAreYou/Signer08_howareyou.mp4,HowAreYou
44,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/HowAreYou/Signer09_howareyou.mp4,HowAreYou
45,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/HowAreYou/Signer10_howareyou.mp4,HowAreYou
46,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/HowAreYou/Signer11_howareyou.mp4,HowAreYou
47,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/HowAreYou/Signer12_howareyou.mp4,HowAreYou
48,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/HowAreYou/Signer19_howareyou.mp4,HowAreYou
49,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/HowAreYou/Signer20_howareyou.mp4,HowAreYou
50,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/HowAreYou/Signer21_howareyou.mp4,HowAreYou
51,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/HowAreYou/Signer22_howareyou.mp4,HowAreYou
52,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/HowAreYou/Signer23_howareyou.mp4,HowAreYou
53,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/HowAreYou/Signer24_howareyou.mp4,HowAreYou
54,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Internet/Signer01_internet.mp4,Internet
55,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Internet/Signer02_internet.mp4,Internet
56,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Internet/Signer03_internet.mp4,Internet
57,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Internet/Signer04_internet.mp4,Internet
58,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Internet/Signer05_internet.mp4,Internet
59,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Internet/Signer06_internet.mp4,Internet
60,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Internet/Signer07_internet.mp4,Internet
61,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Internet/Signer08_internet.mp4,Internet
62,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Internet/Signer09_internet.mp4,Internet
63,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Internet/Signer10_internet.mp4,Internet
64,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Internet/Signer11_internet.mp4,Internet
65,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Internet/Signer12_internet.mp4,Internet
66,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Internet/Signer19_internet.mp4,Internet
67,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Internet/Signer20_internet.mp4,Internet
68,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Internet/Signer21_internet.mp4,Internet
69,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Internet/Signer22_internet.mp4,Internet
70,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Internet/Signer23_internet.mp4,Internet
71,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Internet/Signer24_internet.mp4,Internet
72,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Like/Signer01_like.mp4,Like
73,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Like/Signer02_like.mp4,Like
74,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Like/Signer03_like.mp4,Like
75,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Like/Signer04_like.mp4,Like
76,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Like/Signer05_like.mp4,Like
77,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Like/Signer06_like.mp4,Like
78,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Like/Signer07_like.mp4,Like
79,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Like/Signer08_like.mp4,Like
80,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Like/Signer09_like.mp4,Like
81,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Like/Signer10_like.mp4,Like
82,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Like/Signer11_like.mp4,Like
83,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Like/Signer12_like.mp4,Like
84,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Like/Signer19_like.mp4,Like
85,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Like/Signer20_like.mp4,Like
86,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Like/Signer21_like.mp4,Like
87,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Like/Signer22_like.mp4,Like
88,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Like/Signer23_like.mp4,Like
89,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Like/Signer24_like.mp4,Like
90,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD3/Ready/Signer02_ready.mp4,Ready
